question_id,image_id,question,prediction,prediction_clean,answer_list
299845,29984,Is this at a salt water beach or a lake?," red velvet
Context: A clean living room with a couch and small television.
 Question: What would you use this room for?
 ",lake,salt water beach|salt water beach|salt water beach|salt water beach|salt water|salt water|lake|lake|beach|beach
115115,11511,Who designed the statues?," steak
Context: a bowl of bananas and minion on top of them 
 Question: This character is from what popular kids movie?
 ",unknown,artist|artist|artist|artist|guell|guell|toscano|toscano|aritect|aritect
3234605,323460,What is the name of the items the hot dog are topped with?," blue
Context: A man in a paper hat eating a doughnut.
 Question: What type of donut is this brand known for?
 ",relish,condiment|condiment|condiment|condiment|onion relish|onion relish|vegetable|vegetable|relish|relish
5169165,516916,What is this desk used for?," protein
Context: A young child is learning how to use a toothbrush.
 Question: What was that item the child was holding used for?
 ",work,work|work|work|work|compute|compute|work|work|office|office
217115,21711,What type of bike is on the ground?," bra
Context: a number of people preparing food at a table 
 Question: What is the boy on the left peeling?
 ",dirt bike,bmx|bmx|bmx|bmx|bicycle|bicycle|bicycle|bicycle|10 speed|10 speed
3133865,313386,What type of plane is that?," storage
Context: a lady holding a baby while sitting on a motorcycle.
 Question: How old is this picture?
 ",passenger,commercial|commercial|commercial|commercial|passenger|passenger|quanta|quanta|md 80|md 80
4026395,402639,Is this a room for a boy or girl?," yellow
Context: A train traveling down tracks near a station.
 Question: Is this a passenger train or freight train?
 ",girl,girl|girl|girl|girl|girl|girl|girl|girl|girl|girl
4575845,457584,In what year was this desert first introduced?," flour
Context: A person is walking while holding a brown briefcase.
 Question: What is her bag made of?
 ",1939,1847|1847|1847|1847|1860|1860|1934|1934|1900s|1900s
4883775,488377,What is this surf trick called?," fire hydrant
Context: This is two full size beds located inside a motel room.
 Question: What size bed is this?
 ",jump,ride|ride|ride|ride|tube ride|tube ride|ollie|ollie|wave runner|wave runner
3017535,301753,What do they call running around the bases on a single hit?," country
Context: A hound dog lays in a blue back and bites a plastic bottle.
 Question: What is the average age this dog will live to be?
 ",home run,homerun|homerun|homerun|homerun|homerun|homerun|home run|home run|home run|home run
1833195,183319,Why is this plugged in?," slide
Context: A view outside of a plane seeing its wingspan. 
 Question: What part of this object will be raised during descent?
 ",battery,charge|charge|charge|charge|to have power and work|to have power and work|power|power|outlet|outlet
3970635,397063,What is the shape?," pizza
Context: Cheesecake  specially arranged on a plate, covered in some type of syrup.
 Question: What dessert is this?
 ",round,circle|circle|circle|circle|circle|circle|round|round|round|round
4976605,497660,What is the horsepower of the truck pulling the load?," bathroom
Context: A white bowl filled with veggies topped with bread crumbs.
 Question: What is this dish a good source of?
 ",400,510|510|510|510|510|510|420|420|500|500
2357845,235784,What kind of skiing is this person engaged in?," chinatown
Context: A person in a ball cap and holding a Frisbee with a dog. 
 Question: What is the rope attached to the dog called?
 ",cross country,cross country|cross country|cross country|cross country|cross country|cross country|cross country|cross country|cross country|cross country
3190735,319073,What is the person in the photo wearing?," 200 years
Context: A yellow surfboard is floating away from a surfer.
 Question: Is this person performing a trick or falling?
 ",wetsuit,wetsuit|wetsuit|wetsuit|wetsuit|suit|suit|wet suit|wet suit|trunk|trunk
5144685,514468,What is the name of the board he is on?," potato
Context: two cars sitting at a stop light at dawn or dusk
 Question: What crime are those people committing?
 ",surfboard,surf board|surf board|surf board|surf board|surfboard|surfboard|surfboard|surfboard|surf|surf
4371265,437126,Name the material used to make this car seat shown in this picture?," north face
Context: A close up of a street sign named after a famous author.
 Question: What is this person known for?
 ",leather,cloth|cloth|cloth|cloth|nylon|nylon|polyester|polyester|leather|leather
5182875,518287,What part of the face is the toothbrush in?," german
Context: a girl feeds a giraffe through a fence
 Question: Is the little girl inside or outside the cage?
 ",mouth,mouth|mouth|mouth|mouth|mouth|mouth|mouth|mouth|happy|happy
3804595,380459,What flavor is this pastry?," world series
Context: a red train traveling on train tracks below power lines.
 Question: What terrain is in the picture?
 ",cheese,blueberry|blueberry|blueberry|blueberry|cream cheese|cream cheese|chocolate|chocolate|strawberry|strawberry
5002005,500200,What kind of container are the flowers in?," snack
Context: A group of children around a table with bowls of food.
 Question: What organization are some of these kids wearing the uniform for?
 ",vase,vase|vase|vase|vase|vase|vase|trolley|trolley|pot|pot
3156685,315668,What country does this appear to be?," rooster
Context: a placid sheet of water  that runs alongside a marina with boats and a road with lots of traffic, reflects a beautiful cloud-flecked sky with the sun on the horizon. 
 Question: Is that a sunset or sunrise?
 ",england,scotland|scotland|scotland|scotland|scotland|scotland|usa|usa|england|england
3736625,373662,Which of the foods in the picture is best for you to eat when you have a cold?," thai
Context: A horse and dog licking each other in front of a woman
 Question: Where do jockeys keep their horses?
 ",soup,soup|soup|soup|soup|soup|soup|chicken soup|chicken soup|fruit|fruit
4293695,429369,What do teenage pranksters do to this animal?," yogi
Context: Bears in the water near a small waterfall.
 Question: What are these bears doing?
 ",pull tail,tip|tip|tip|tip|tip|tip|tip|tip|tip|tip
4273415,427341,How many watts is that microwave?," flour
Context: A darkened room lit by a small lamp and a television. 
 Question: What kind of lamp is lighting up the corner of this room?
 ",1000,800|800|800|800|120|120|1000|1000|100|100
3938365,393836,What is this type of blanket called?," counter
Context: A train passing through a railway station.Railway platform is seen.
 Question: What sort of nut has the same name as this color green?
 ",quilt,quilt|quilt|quilt|quilt|quilt|quilt|quilt|quilt|patchwork|patchwork
179845,17984,What south american country usually has this climate?," throw
Context: a red and black motorcycle sitting in a parking lot 
 Question: What type of transportation is this?
 ",argentina,brazil|brazil|brazil|brazil|brazil|brazil|africa|africa|ecuador|ecuador
3268375,326837,What american restaurant features an open kitchen with visible cooking area such as this?," 1984
Context: A blue and white plane on the tarmac near grass. 
 Question: What did the plane just do?
 ",olive garden,diner|diner|diner|diner|diner|diner|denny's|denny's|waffle house|waffle house
2780325,278032,What other big vehicle is often painted about the same shade as this vehicle?," forest
Context: A man wearing a suit, dress shirt and blue neck tie.
 Question: What type of tie knot is the man using?
 ",airplane,firetruck|firetruck|firetruck|firetruck|firetruck|firetruck|firetruck|firetruck|fire truck|fire truck
1110325,111032,What brand is this wine?," very common
Context: A home kitchen with an oven on the left and a counter with small appliances on the right.
 Question: What kind of microwave is in the photo?
 ",becker,becker vineyard|becker vineyard|becker vineyard|becker vineyard|becker vineyard|becker vineyard|becker vineyard|becker vineyard|becker|becker
5096415,509641,What would happen if these items fall to the ground?," rein
Context: A woman holding a baby in a kitchen setting.
 Question: What is the relationship between these two people?
 ",break,shatter|shatter|shatter|shatter|they would shatter|they would shatter|break|break|they would break|they would break
3413095,341309,What brand of suit is the man in the image wearing?," foam
Context: A picture of a crowd of people on a sandy beach with housing in the background. 
 Question: What kind of rocks are on the beach?
 ",armani,brook brother|brook brother|brook brother|brook brother|gorgio armani|gorgio armani|name brand|name brand|gucchi|gucchi
1121605,112160,Where might i buy a print that resembles this photo?," dirt
Context: People are surfing in the ocean at a beach.
 Question: What is this wave doing?
 ",walmart,gallery|gallery|gallery|gallery|store|store|target|target|walmart|walmart
2645405,264540,What are the rolled black food items called?," 36
Context: There are two men on a boat one of them has a yellow rain jacket on
 Question: What are they doing?
 ",sushi,sushi|sushi|sushi|sushi|sushi|sushi|sushi|sushi|sushi|sushi
1089825,108982,What type of bird is this?," row
Context: A woman cutting a cake as people fellowship in the background.
 Question: Which superhero is the cake supposed to be?
 ",bluebird,blue jay|blue jay|blue jay|blue jay|bluebird|bluebird|songbird|songbird|goldfinch|goldfinch
2929715,292971,How can you tell that the people are not upset?," collie
Context: a man in a tie holding a cigarette and looking down
 Question: What style of shirt is that man wearing?
 ",smile,they are smile|they are smile|they are smile|they are smile|smile|smile|smile|smile|smile|smile
1902045,190204,How fast is the vehicle pictured capable of reaching?," british
Context: silver balls laying on the ground around a smaller red ball. 
 Question: What color are the round objects?
 ",100 mph,80 mph|80 mph|80 mph|80 mph|100 mph|100 mph|100 mph|100 mph|10mph|10mph
3774865,377486,Name the type of hat the man is wearing?," piano
Context: Yellow fire hydrant in flooded urban area near bridge.
 Question: A biblical story tells of a similar event pictured name the protagonist?
 ",sombrero,cowboy|cowboy|cowboy|cowboy|sombrero|sombrero|sombrero|sombrero|stetson|stetson
1282805,128280,What sates are these grown in?," land
Context: a group of people walking and talking and playing with kites
 Question: What is the person wearing on their back?
 ",california,florida california|florida california|florida california|florida california|california|california|california|california|florida|florida
1318415,131841,How does the bread taste?," coin
Context: a hand quilted bedspread on a bed depicting stars 
 Question: What group of people are known for making quilts?
 ",sweet,good|good|good|good|like bread|like bread|sweet|sweet|delicious|delicious
1305165,130516,What is this type of mack truck used for?," neck
Context: A person para sailing and caught in each moment of a trick.
 Question: What makes that liquid look blue?
 ",transport,cement|cement|cement|cement|cement|cement|cement|cement|road work|road work
2845485,284548,What type of platform should this vehicle be on?," traffic
Context: A simple home computer workspace is small and efficient.
 Question: Who invented this device?
 ",train platform,track|track|track|track|track|track|railroad|railroad|rail|rail
5069455,506945,What is the term for the effect used in this photo?," brazil
Context: Baseball players run across the grass covered field.
 Question: What position is depicted here?
 ",bokeh,fisheye|fisheye|fisheye|fisheye|reflection|reflection|zoom|zoom|wide angle|wide angle
4247445,424744,What is the small white outdoor house like building called?," grease
Context: Birds sitting on wires are silhouetted against the yellow sky.
 Question: What famous cartoon have these birds in it?
 ",gazebo,gazebo|gazebo|gazebo|gazebo|gazebo|gazebo|shed|shed|casida|casida
5681485,568148,What can the woman do with this toy?," rally
Context: A corner of a small apartment with a couch, chair and coffee table.
 Question: What is the process used to make the material this sofa is made from?
 ",throw,throw it|throw it|throw it|throw it|throw it|throw it|throw it|throw it|throw|throw
857725,85772,Is this boy a professional player or still in high school?," brazil
Context: A kitchen scene with a lot of items on the counters.
 Question: Which item in this room is reserved for cooking?
 ",high school,high school|high school|high school|high school|high school|high school|high school|high school|school|school
1396845,139684,What is the decorative fabric on the floor called?," pair
Context: A man is sitting with a woman outside using a laptop.
 Question: How much rom does that laptop have?
 ",carpet,rug|rug|rug|rug|rug|rug|rug|rug|carpet|carpet
4732085,473208,Is this in a home kitchen or commercial kitchen?," bookshelf
Context: A bowl of bacon, spinach, tomatoes and cheese being put into empanadas.
 Question: What meal is this?
 ",commercial,commercial|commercial|commercial|commercial|commercial|commercial|commercial|commercial|commercial|commercial
3030245,303024,Which type of helmet is used by the sport person shown in this picture?," 5 dollars
Context: View of multiple buses and a truck in traffic.
 Question: What is the name for what is happening in this picture?
 ",baseball helmet,batter|batter|batter|batter|bat helmet|bat helmet|bat helmet|bat helmet|batter helmet|batter helmet
5342525,534252,Which brand of slipper is shown in this picture?," seagull
Context: A picture of a man on a video screen with keyboard, mouse and a digital gage that reads 209 in front.
 Question: What is the name of this person onscreen?
 ",converse,birkenstock|birkenstock|birkenstock|birkenstock|birkenstock|birkenstock|adidas|adidas|sandal|sandal
1649245,164924,Who directed the 2012 movie shown on the television in the picture?," confer
Context: Three cats laying down near each other on suitcases
 Question: What is the name of the name show that said help control population of these?
 ",joss whedon,joss whedon|joss whedon|joss whedon|joss whedon|joss whedon|joss whedon|joss wedon|joss wedon|gunn|gunn
1197855,119785,What time of day is it?," porcelain
Context: A brown bear walking by a metal fence.
 Question: What type of food does this animal eat?
 ",lunch,noon|noon|noon|noon|afternoon|afternoon|night|night|lunch|lunch
511915,51191,Is this bathroom high or low end?," parrot
Context: A curve in a paved road with a truck straight ahead.
 Question: Is the road wet or dry?
 ",high end,high|high|high|high|high|high|high end|high end|high end|high end
1943135,194313,Name one famous person whom also has a black and white one of these?," dave hayward
Context: A woman takes a picture of a cherry tree behind a fence.
 Question: Where would you post this?
 ",michael jackson,taylor swift|taylor swift|taylor swift|taylor swift|russell brand|russell brand|hillary clinton|hillary clinton|ernest hemingway|ernest hemingway
3325125,332512,Which item in this room is usually to wash hands?," j 4138
Context: A small dog with a pink shirt sitting gym a remote.
 Question: What type of dog is this?
 ",sink,sink|sink|sink|sink|sink|sink|sink|sink|sink|sink
3763585,376358,What are the white objects on this animals head called?," balloon
Context: A bowl serving a pasta and vegetable dish.
 Question: What kind of macaroni is this?
 ",horn,horn|horn|horn|horn|horn|horn|horn|horn|tusk|tusk
3959785,395978,Which airline has this insignia?," english
Context: A cat observantly looks around the yard while sitting in a large pot.
 Question: What time of year is it?
 ",air france,kuwait airway|kuwait airway|kuwait airway|kuwait airway|united|united|delta|delta|twa|twa
2162545,216254,When was the cola brand on the signs founded?," museum
Context: A home computer and desk in a room.
 Question: What breed of dog is in the picture?
 ",1904,1892|1892|1892|1892|1851|1851|1870's|1870's|1800|1800
2913705,291370,What type of hat is this gentleman wearing?," bark
Context: The first floor of a messy house with a gate over the door
 Question: What type of lighting is noticeably absent from this room?
 ",top hat,top|top|top|top|top hat|top hat|top hat|top hat|tophat|tophat
3304055,330405,What character does this clock look like?," looney tune
Context: The front of the Lincoln Park Zoo during the day.
 Question: What is the main attraction presented in this picture?
 ",mickey mouse,mickey mouse|mickey mouse|mickey mouse|mickey mouse|mickey mouse|mickey mouse|mouse|mouse|wall e|wall e
505145,50514,What fruit comes from these trees?," gloss
Context: A cage filled with bright green and yellow birds. 
 Question: What kind of bird is this?
 ",orange,coconut|coconut|coconut|coconut|coconut|coconut|pineapple|pineapple|banana|banana
5666345,566634,What type of skiing is being done here?," stop traffic
Context: several stuffed animals lined up on a shelf
 Question: What is the name of a famous manufacturer of these items?
 ",cross country,cross country|cross country|cross country|cross country|cross country|cross country|cross country|cross country|snow ski|snow ski
1569995,156999,What is this animal famously known for?," 9:25
Context: A woman leans on a table that has a cake. 
 Question: What is the lady expressing at this picnic?
 ",long neck,long neck|long neck|long neck|long neck|long neck|long neck|long neck|long neck|neck|neck
4535205,453520,Are these animals mammals or insects?," siamese
Context: a bird on a rock with a bird flying over a body of water 
 Question: What type of bird is this?
 ",mammal,mammal|mammal|mammal|mammal|mammal|mammal|mammal|mammal|animal|animal
3282845,328284,If it gets cold enough what will happen to the area being stepped over?," plant
Context: A herd of sheep drink water from blue troughs.
 Question: What animal is in this picture?
 ",freeze,freeze|freeze|freeze|freeze|frozen|frozen|it will freeze over|it will freeze over|iced|iced
2335535,233553,How tall do these animals get?," human
Context: A couple of people holding game controllers in a living room.
 Question: What sport is being simulated?
 ",18 feet,20 feet|20 feet|20 feet|20 feet|8 feey|8 feey|10 feet|10 feet|12 ft|12 ft
3589765,358976,What is the breed of this cat?," bow
Context: There is a parking meter attached to a tall pole.
 Question: What is the device shown used for?
 ",tabby,american shorthair|american shorthair|tabby|tabby|tortoise shell|tortoise shell|tabbie|tabbie|calico|calico
1050405,105040,Is this fruit or veggies?," cement
Context: A family is sitting around a table eating cake. 
 Question: What is the top of the fireplace in this image called?
 ",veggie,veggies|veggies|veggies|veggies|vegetable|vegetable|veeggies|veeggies|veggie|veggie
5379826,537982,Why so many green vegetables?," canine
Context: A youngster skiing down a snow covered hill.
 Question: Who won the gold medal in women's slalom skiing at the 2018 winter olympics?
 ",they are healthy,healthy|healthy|healthy|healthy|make salad|make salad|lot of vegetable are green|lot of vegetable are green|salad|salad
2352215,235221,What unpleasant emotional state does this weather phenomenon often cause?," conveyor belt
Context: Small clock on a wall next to a mirror and coat rack. 
 Question: What types of items are these?
 ",thunderstorm,depression|depression|depression|depression|shock|shock|fright|fright|fear|fear
4854245,485424,What kind of oven is on the table?," red light
Context: A family is sitting around a table eating cake. 
 Question: What is the top of the fireplace in this image called?
 ",microwave,toaster|toaster|toaster|toaster|toaster|toaster|toaster oven|toaster oven|ge|ge
2864225,286422,How do people use this?," rubber
Context: The view of a sink in a bathroom.
 Question: What appliance can be find in the room pictured?
 ",boat,sail|sail|sail|sail|sail|sail|sail|sail|to sail|to sail
5192715,519271,What small cloth is used to wipe the face or eating this meal?," stop
Context: Five people group, one is reading and the rest are listening.
 Question: What is this panel discussing?
 ",napkin,napkin|napkin|napkin|napkin|napkin|napkin|napkin|napkin|napkin|napkin
1449855,144985,What is this truck moving?," pac man
Context: A vase full of flowers are sittingon the nightstand.
 Question: How much longer will these flowers live?
 ",furniture,furniture|furniture|furniture|furniture|furniture|furniture|good|good|cargo|cargo
5605665,560566,Which phase is that moon in?," garden
Context: Two polar bears standing next to one another.
 Question: What is the natural habitat of these animals?
 ",full,half|half|half|half|half|half|half moon|half moon|half moon|half moon
3430685,343068,What kind of animal is clearly displayed on the cover of this bed?," play tennis
Context: A man standing in a batting cage holding a bat.
 Question: What kind of playground this is?
 ",deer,deer|deer|deer|deer|deer|deer|elk|elk|moose|moose
1527025,152702,What is a type of horseback sport?," lion
Context: a street sign outside near a flag pole
 Question: What country is this?
 ",horse racing,polo|polo|polo|polo|race|race|race|race|ride|ride
1603935,160393,What item might be used to warm this item of furniture?," gala
Context: A group of stuffed Pandas are on display at a store.
 Question: What kind of stuffed animal is this?
 ",heater,electric blanket|electric blanket|electric blanket|electric blanket|blanker|blanker|cloth dryer|cloth dryer|blanket|blanket
2597615,259761,What fills the balloons?," passenger
Context: A herd of horses stand by the water and dead trees.
 Question: What breed of horse is that?
 ",helium,helium|helium|helium|helium|helium|helium|helium|helium|helium|helium
3883985,388398,Would this article of furniture typically be for public or private use?," double
Context: A boy and a dog running down a beach.
 Question: Where does this animal usually live?
 ",public,public|public|public|public|public|public|public|public|public|public
4071465,407146,How many passengers can this plane accomodate?," telephone
Context: a living room with a couch a table and tv
 Question: Are those leather or synthetic fabric seating?
 ",19,15|15|15|15|10|10|18|18|8|8
5525735,552573,What knocked the guy off his chair?," kawasaki
Context: The kitchen counter has bowls and a loaf of bread on it.
 Question: If there is a high chair what type of person would use it?
 ",water,wave|wave|wave|wave|wave|wave|water|water|water|water
1000065,100006,What is the purpose of the logos on this truck?," wimbledon
Context: A variety of fruits and vegetables lying on a tabletop.
 Question: What kind of apples are shown?
 ",advertisement,identification|identification|identification|identification|advertising|advertising|advertising|advertising|sponsorship|sponsorship
5685555,568555,What is the purpose of these objects?," alaska
Context: a jet is flying in a gray sky with some clouds
 Question: Who invented this famous form of transportation?
 ",decoration,art|art|art|art|memorial|memorial|decoration|decoration|grave|grave
2873285,287328,What happens here?," wilson
Context: A needlepoint project with scissors on a table
 Question: How do you make that?
 ",sleep,sleep|sleep|sleep|sleep|sleep|sleep|sleep|sleep|rest|rest
5649115,564911,What company is this plane flying for?," western ave
Context: A brown bear walking by a metal fence.
 Question: What type of food does this animal eat?
 ",oneworld,oneworld|oneworld|oneworld|oneworld|1 world|1 world|1 world|1 world|not sure|not sure
4471175,447117,Name the type of curtains shown in this picture?," both
Context: A set of four buses parked next to each other on a parking lot.
 Question: What does this lot hold?
 ",valance,drape|drape|drape|drape|rod pocket curtain|rod pocket curtain|big|big|lace|lace
3294555,329455,What animal does the meat on the pizza come from?," korean
Context: A Nintendo Wii sitting on top of a wooden table in front of a flat screen TV.
 Question: What do people use this for?
 ",cow,pig|pig|pig|pig|pig|pig|pig|pig|pig|pig
1365725,136572,How do you turn this on?," jump
Context: A man standing on a snow covered summit in skis while holding two ski poles.
 Question: What is the olympic version of this called?
 ",key,key|key|key|key|key|key|ignition|ignition|with key|with key
5775245,577524,How tall is this animal usually?," cell phone
Context: BUSY INTERSECTION WITH CARS, SIGNS, A BUS AND A MAN ON HORSEBACK
 Question: What time of day is it?
 ",18 feet,20 feet|20 feet|20 feet|20 feet|12 ft|12 ft|15 feet|15 feet|13ft|13ft
2707535,270753,How much tomato sauce is in this dish?," street name
Context: A large white airplane high in the sky.
 Question: How many jets are on this type of plane?
 ",1 cup,2 cups|2 cups|2 cups|2 cups|half cup|half cup|1 4 cup|1 4 cup|2 cans|2 cans
2231575,223157,What brand of blue jeans is the skateboarder wearing?," vehicle
Context: some people around a bunch of food stacked up
 Question: What type of dessert is that?
 ",levi,levis|levis|van|van|levi|levi|american|american|wrangler|wrangler
3087645,308764,Is this bird diurnal or nocturnal?," java
Context: Workers serve meals to the people waiting in line
 Question: How is food being kept at the proper temperature?
 ",nocturnal,nocturnal|nocturnal|nocturnal|nocturnal|nocturnal|nocturnal|nocturnal|nocturnal|nocturnal|nocturnal
2940305,294030,What is the white cloud behind the jet called?," volleyball
Context: Large elephant standing near the wall of it's zoo habitat
 Question: What do these animals eat?
 ",contrail,contrail|contrail|contrail|contrail|cloud|cloud|contrail|contrail|supersonic wave|supersonic wave
2741565,274156,How heavy is this object?," cool
Context: some people standing close to a pole covered with a lot of signs on it 
 Question: What is the highest one of these in the world?
 ",200 pounds,100 lbs|100 lbs|100 lbs|100 lbs|very heavy|very heavy|20 pounds|20 pounds|500 lbs|500 lbs
5522215,552221,What restaraunt is this at?," december
Context: A skier crouching down on a big snowy hill.
 Question: How fast can people ski?
 ",pizza hut,pizzaria|pizzaria|pizzaria|pizzaria|pizzeria|pizzeria|pizza place|pizza place|italian|italian
4684875,468487,What breed of dog is this?," bread
Context: Three people cross country skiing in a wooded area.
 Question: What force pulls the skier down the hill?
 ",chihuahua,chihuahua|chihuahua|chihuahua|chihuahua|mutt|mutt|hound|hound|pharoah|pharoah
5156125,515612,What musical instrument is this man playing?," black and white
Context: Man and boats on the sand in low tide.
 Question: What type of weather is this?
 ",keyboard,piano|piano|piano|piano|piano|piano|keyboard piano|keyboard piano|keyboard|keyboard
2085245,208524,Does this type of train transport people or cargo?," brake
Context: A plate of food: meat, noodles, sprouts, carrots and salad
 Question: The vegetable that garnishes this dish is nutritious for what body part?
 ",cargo,cargo|cargo|cargo|cargo|cargo|cargo|cargo|cargo|cargo|cargo
1970975,197097,What kind of dog is this?," horizontal
Context: Two boys sitting next to each other holding stuffed animals.
 Question: What kind of bear in the middle?
 ",lab,lab|lab|lab|lab|dachsund|dachsund|cockerspaniel|cockerspaniel|retriever|retriever
2365425,236542,What is the name of this dish?," above
Context: A little boy trying to get on his skateboard.
 Question: What type of skateboard is this?
 ",pancake,pancake|pancake|pancake|pancake|pancake|pancake|pancake|pancake|pancake|pancake
1041195,104119,On what holiday do people traditionally eat this bird?," turn
Context: As people watch the game, a batter swings at the ball.
 Question: What is the man holding?
 ",thanksgiving,thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving
2264595,226459,What do these animals generally eat?," tom blake
Context: Baby giraffe gets a drink from its Mama at the zoo
 Question: How many vertebrae are in the neck of this species?
 ",snake eat mouse and banana eat,mice|mice|mice|mice|insect|insect|eat leaf|eat leaf|bug|bug
2749575,274957,What could a person use this for?," oak
Context: An intersection that has traffic lights and street signs.
 Question: Which city is this street corner at?
 ",navigation,direct|direct|direct|direct|identify their location|identify their location|to tell direct|to tell direct|direction|direction
1341195,134119,What is a group of these animals called?," high
Context: Two giraffes eat hay hanging from a wire fence.
 Question: How many teeth do these animals have in their mouth?
 ",herd,herd|herd|herd|herd|herd|herd|tower|tower|tower|tower
1708525,170852,What toe related phrase is most commonly associated with this sport?," bear
Context: A person water skiing falls in a lake.
 Question: How far from shore would you practice this activity?
 ",big toe,hang 10|hang 10|hang 10|hang 10|shoot curl|shoot curl|toe drag|toe drag|web foot|web foot
1667045,166704,What is the type of blade being used in this photo?," first base
Context: A group of boats floating on top of a body of water.
 Question: What are the boats tied to?
 ",knife,serrated|serrated|serrated|serrated|bread blade|bread blade|microplane|microplane|carve knife|carve knife
4100045,410004,Where are fruits like this best found?," plumber
Context: Several people snowboard down a large mountain in the snow.
 Question: Do these mountains more resemble a kanye west promotional art for his music or mackned promotional art for his music?
 ",in the tropics,south america|south america|south america|south america|tropic|tropic|jungle|jungle|south|south
639735,63973,How long does this animal usually live?," pinkish
Context: A herd of elephants plays in a lake with one elephant squirting water.
 Question: How is the elephant squirting?
 ",10 years,10 years|10 years|10 years|10 years|10 years|10 years|20 years|20 years|20 years|20 years
979885,97988,People that pledge to give per mile monies for those participating in these types of events are called what?," sheep dog
Context: A little girl and a puppy sitting on the floor watching a laptop.
 Question: Is this a windows or a mac?
 ",runner,sponsor|sponsor|sponsor|sponsor|volunteer|volunteer|donators|donators|charity mile|charity mile
4959965,495996,What retractable appendage could this animal use to destroy the chair?," dress
Context: Wooden cabinets in a clean at home kitchen
 Question: What are some manufacturers of the same style of oven shown?
 ",claw,claw|claw|claw|claw|claw|claw|claw|claw|box cutter|box cutter
2980515,298051,What event is this?," diner
Context: A kitchen with white cabinets and a stove on the counter top.
 Question: Is this room better for baking a cake or taking a shower?
 ",concert,concert|concert|concert|concert|concert|concert|concert|concert|british heart foundation|british heart foundation
2921885,292188,What other item is this company famous for manufacturing?," play tennis
Context: A downhill skier coming to a stop at the end of a race.
 Question: What event is this?
 ",lawnmower,tractor|tractor|tractor|tractor|tractor|tractor|truck|truck|vehicle|vehicle
5735275,573527,What is the arrow indicating?," titanic
Context: a parking meter with with the word fail written in th window 
 Question: Is this full or expired?
 ",one way,1 way|1 way|1 way|1 way|oneway|oneway|turn left|turn left|direction|direction
5461715,546171,Why would animals do this?," retirement
Context: a dog being held up by it's owner 
 Question: What type of dog is this?
 ",drink,mate|mate|procreate|procreate|reproduce|reproduce|play|play|mate|mate
3989925,398992,What area of a school might this be?," budweiser
Context: There is a woman walking her dog down the street.
 Question: Which would be the best place to do this activity?
 ",library,library|library|library|library|library|library|library|library|library|library
3159865,315986,For how long should the man in this picture continue to brush his teeth?," boat
Context: A red sports utility vehicle that is driving down a road.
 Question: What state you think this is?
 ",2 minutes,5 minutes|5 minutes|5 minutes|5 minutes|2 minutes|2 minutes|30 seconds|30 seconds|year|year
418675,41867,What kind of bird is this?," backhand
Context: A man is in a restroom, pointing his finger, and is holding a cellphone. 
 Question: What cell phone is that?
 ",starling,myna|myna|myna|myna|cardinal|cardinal|yellowcheek|yellowcheek|brown|brown
